Area,Type,Year,Quarter,Establishment Count,Date
"Flagstaff, AZ",MSA,2002,Q2,3132.0,2002-06-01
"Flagstaff, AZ",MSA,2002,Q3,3149.0,2002-09-01
"Flagstaff, AZ",MSA,2002,Q4,3141.0,2002-12-01
"Flagstaff, AZ",MSA,2003,Q1,3165.0,2003-03-01
"Flagstaff, AZ",MSA,2003,Q2,3181.0,2003-06-01
"Flagstaff, AZ",MSA,2003,Q3,3192.0,2003-09-01
"Flagstaff, AZ",MSA,2003,Q4,3203.0,2003-12-01
"Flagstaff, AZ",MSA,2004,Q1,3213.0,2004-03-01
"Flagstaff, AZ",MSA,2004,Q2,3198.0,2004-06-01
"Flagstaff, AZ",MSA,2004,Q3,3221.0,2004-09-01
"Flagstaff, AZ",MSA,2004,Q4,3273.0,2004-12-01
"Flagstaff, AZ",MSA,2005,Q1,3307.0,2005-03-01
"Flagstaff, AZ",MSA,2005,Q2,3351.0,2005-06-01
"Flagstaff, AZ",MSA,2005,Q3,3400.0,2005-09-01
"Flagstaff, AZ",MSA,2005,Q4,3462.0,2005-12-01
"Flagstaff, AZ",MSA,2006,Q1,3530.0,2006-03-01
"Flagstaff, AZ",MSA,2006,Q2,3556.0,2006-06-01
"Flagstaff, AZ",MSA,2006,Q3,3595.0,2006-09-01
"Flagstaff, AZ",MSA,2006,Q4,3667.0,2006-12-01
"Flagstaff, AZ",MSA,2007,Q1,3714.0,2007-03-01
"Flagstaff, AZ",MSA,2007,Q2,3742.0,2007-06-01
"Flagstaff, AZ",MSA,2007,Q3,3758.0,2007-09-01
"Flagstaff, AZ",MSA,2007,Q4,3789.0,2007-12-01
"Flagstaff, AZ",MSA,2008,Q1,3733.0,2008-03-01
"Flagstaff, AZ",MSA,2008,Q2,3723.0,2008-06-01
"Flagstaff, AZ",MSA,2008,Q3,3729.0,2008-09-01
"Flagstaff, AZ",MSA,2008,Q4,3744.0,2008-12-01
"Flagstaff, AZ",MSA,2009,Q1,3521.0,2009-03-01
"Flagstaff, AZ",MSA,2009,Q2,3478.0,2009-06-01
"Flagstaff, AZ",MSA,2009,Q3,3454.0,2009-09-01
"Flagstaff, AZ",MSA,2009,Q4,3448.0,2009-12-01
"Flagstaff, AZ",MSA,2010,Q1,3353.0,2010-03-01
"Flagstaff, AZ",MSA,2010,Q2,3342.0,2010-06-01
"Flagstaff, AZ",MSA,2010,Q3,3344.0,2010-09-01
"Flagstaff, AZ",MSA,2010,Q4,3324.0,2010-12-01
"Flagstaff, AZ",MSA,2011,Q1,3223.0,2011-03-01
"Flagstaff, AZ",MSA,2011,Q2,3211.0,2011-06-01
"Flagstaff, AZ",MSA,2011,Q3,3232.0,2011-09-01
"Flagstaff, AZ",MSA,2011,Q4,3229.0,2011-12-01
"Flagstaff, AZ",MSA,2012,Q1,3213.0,2012-03-01
"Flagstaff, AZ",MSA,2012,Q2,3223.0,2012-06-01
"Flagstaff, AZ",MSA,2012,Q3,3230.0,2012-09-01
"Flagstaff, AZ",MSA,2012,Q4,3254.0,2012-12-01
"Flagstaff, AZ",MSA,2013,Q1,3177.0,2013-03-01
"Flagstaff, AZ",MSA,2013,Q2,3182.0,2013-06-01
"Flagstaff, AZ",MSA,2013,Q3,3186.0,2013-09-01
"Flagstaff, AZ",MSA,2013,Q4,3210.0,2013-12-01
"Flagstaff, AZ",MSA,2014,Q1,3168.0,2014-03-01
"Flagstaff, AZ",MSA,2014,Q2,3174.0,2014-06-01
"Flagstaff, AZ",MSA,2014,Q3,3186.0,2014-09-01
"Flagstaff, AZ",MSA,2014,Q4,3212.0,2014-12-01
"Flagstaff, AZ",MSA,2015,Q1,3117.0,2015-03-01
"Flagstaff, AZ",MSA,2015,Q2,3143.0,2015-06-01
"Flagstaff, AZ",MSA,2015,Q3,3159.0,2015-09-01
"Flagstaff, AZ",MSA,2015,Q4,3175.0,2015-12-01
"Flagstaff, AZ",MSA,2016,Q1,3088.0,2016-03-01
"Flagstaff, AZ",MSA,2016,Q2,3118.0,2016-06-01
"Flagstaff, AZ",MSA,2016,Q3,3141.0,2016-09-01
"Flagstaff, AZ",MSA,2016,Q4,3161.0,2016-12-01
"Flagstaff, AZ",MSA,2017,Q1,3144.0,2017-03-01
"Flagstaff, AZ",MSA,2017,Q2,3170.0,2017-06-01
"Flagstaff, AZ",MSA,2017,Q3,3195.0,2017-09-01
"Flagstaff, AZ",MSA,2017,Q4,3234.0,2017-12-01
"Flagstaff, AZ",MSA,2018,Q1,3163.0,2018-03-01
"Flagstaff, AZ",MSA,2018,Q2,3182.0,2018-06-01
"Flagstaff, AZ",MSA,2018,Q3,3221.0,2018-09-01
"Flagstaff, AZ",MSA,2018,Q4,3259.0,2018-12-01
"Flagstaff, AZ",MSA,2019,Q1,3220.0,2019-03-01
"Flagstaff, AZ",MSA,2019,Q2,3234.0,2019-06-01
"Flagstaff, AZ",MSA,2019,Q3,3233.0,2019-09-01
"Flagstaff, AZ",MSA,2019,Q4,3281.0,2019-12-01
"Flagstaff, AZ",MSA,2020,Q1,3249.0,2020-03-01
"Flagstaff, AZ",MSA,2020,Q2,3289.0,2020-06-01
"Flagstaff, AZ",MSA,2020,Q3,3319.0,2020-09-01
"Flagstaff, AZ",MSA,2020,Q4,3351.0,2020-12-01
"Flagstaff, AZ",MSA,2021,Q1,3391.0,2021-03-01
"Flagstaff, AZ",MSA,2021,Q2,3462.0,2021-06-01
"Flagstaff, AZ",MSA,2021,Q3,3482.0,2021-09-01
"Flagstaff, AZ",MSA,2021,Q4,3576.0,2021-12-01
Florida,State,2001,Q1,441405.0,2001-03-01
Florida,State,2001,Q2,445977.0,2001-06-01
Florida,State,2001,Q3,450467.0,2001-09-01
Florida,State,2001,Q4,455493.0,2001-12-01
Florida,State,2002,Q1,461908.0,2002-03-01
Florida,State,2002,Q2,468053.0,2002-06-01
Florida,State,2002,Q3,471081.0,2002-09-01
Florida,State,2002,Q4,475612.0,2002-12-01
Florida,State,2003,Q1,482133.0,2003-03-01
Florida,State,2003,Q2,486490.0,2003-06-01
Florida,State,2003,Q3,489874.0,2003-09-01
Florida,State,2003,Q4,495868.0,2003-12-01
Florida,State,2004,Q1,508144.0,2004-03-01
Florida,State,2004,Q2,515805.0,2004-06-01
Florida,State,2004,Q3,520012.0,2004-09-01
Florida,State,2004,Q4,526543.0,2004-12-01
Florida,State,2005,Q1,541102.0,2005-03-01
Florida,State,2005,Q2,548332.0,2005-06-01
Florida,State,2005,Q3,555198.0,2005-09-01
Florida,State,2005,Q4,563154.0,2005-12-01
Florida,State,2006,Q1,569936.0,2006-03-01
Florida,State,2006,Q2,573937.0,2006-06-01
Florida,State,2006,Q3,578570.0,2006-09-01
Florida,State,2006,Q4,582503.0,2006-12-01
Florida,State,2007,Q1,591271.0,2007-03-01
Florida,State,2007,Q2,591638.0,2007-06-01
Florida,State,2007,Q3,598966.0,2007-09-01
Florida,State,2007,Q4,601628.0,2007-12-01
Florida,State,2008,Q1,617290.0,2008-03-01
Florida,State,2008,Q2,611982.0,2008-06-01
Florida,State,2008,Q3,612240.0,2008-09-01
Florida,State,2008,Q4,609251.0,2008-12-01
Florida,State,2009,Q1,591091.0,2009-03-01
Florida,State,2009,Q2,583748.0,2009-06-01
Florida,State,2009,Q3,587934.0,2009-09-01
Florida,State,2009,Q4,590381.0,2009-12-01
Florida,State,2010,Q1,584001.0,2010-03-01
Florida,State,2010,Q2,588347.0,2010-06-01
Florida,State,2010,Q3,583229.0,2010-09-01
Florida,State,2010,Q4,585900.0,2010-12-01
Florida,State,2011,Q1,581042.0,2011-03-01
Florida,State,2011,Q2,583459.0,2011-06-01
Florida,State,2011,Q3,586348.0,2011-09-01
Florida,State,2011,Q4,593588.0,2011-12-01
Florida,State,2012,Q1,594546.0,2012-03-01
Florida,State,2012,Q2,597208.0,2012-06-01
Florida,State,2012,Q3,603155.0,2012-09-01
Florida,State,2012,Q4,608974.0,2012-12-01
Florida,State,2013,Q1,611413.0,2013-03-01
Florida,State,2013,Q2,614760.0,2013-06-01
Florida,State,2013,Q3,618303.0,2013-09-01
Florida,State,2013,Q4,626967.0,2013-12-01
Florida,State,2014,Q1,621757.0,2014-03-01
Florida,State,2014,Q2,627892.0,2014-06-01
Florida,State,2014,Q3,632664.0,2014-09-01
Florida,State,2014,Q4,640837.0,2014-12-01
Florida,State,2015,Q1,644006.0,2015-03-01
Florida,State,2015,Q2,625691.0,2015-06-01
Florida,State,2015,Q3,632440.0,2015-09-01
Florida,State,2015,Q4,643028.0,2015-12-01
Florida,State,2016,Q1,641684.0,2016-03-01
Florida,State,2016,Q2,647485.0,2016-06-01
Florida,State,2016,Q3,654757.0,2016-09-01
Florida,State,2016,Q4,663829.0,2016-12-01
Florida,State,2017,Q1,660743.0,2017-03-01
Florida,State,2017,Q2,668791.0,2017-06-01
Florida,State,2017,Q3,666111.0,2017-09-01
Florida,State,2017,Q4,673997.0,2017-12-01
Florida,State,2018,Q1,674225.0,2018-03-01
Florida,State,2018,Q2,681069.0,2018-06-01
Florida,State,2018,Q3,686422.0,2018-09-01
Florida,State,2018,Q4,696397.0,2018-12-01
Florida,State,2019,Q1,703024.0,2019-03-01
Florida,State,2019,Q2,706099.0,2019-06-01
Florida,State,2019,Q3,714994.0,2019-09-01
Florida,State,2019,Q4,723098.0,2019-12-01
Florida,State,2020,Q1,729031.0,2020-03-01
Florida,State,2020,Q2,732137.0,2020-06-01
Florida,State,2020,Q3,743917.0,2020-09-01
Florida,State,2020,Q4,759507.0,2020-12-01
Florida,State,2021,Q1,770548.0,2021-03-01
Florida,State,2021,Q2,785597.0,2021-06-01
Florida,State,2021,Q3,802470.0,2021-09-01
Florida,State,2021,Q4,828806.0,2021-12-01
"Fort Wayne, IN",MSA,2001,Q1,8063.0,2001-03-01
"Fort Wayne, IN",MSA,2001,Q2,8025.0,2001-06-01
"Fort Wayne, IN",MSA,2001,Q3,8051.0,2001-09-01
"Fort Wayne, IN",MSA,2001,Q4,8112.0,2001-12-01
"Fort Wayne, IN",MSA,2002,Q1,8204.0,2002-03-01
"Fort Wayne, IN",MSA,2002,Q2,8182.0,2002-06-01
"Fort Wayne, IN",MSA,2002,Q3,8194.0,2002-09-01
"Fort Wayne, IN",MSA,2002,Q4,8210.0,2002-12-01
"Fort Wayne, IN",MSA,2003,Q1,8368.0,2003-03-01
"Fort Wayne, IN",MSA,2003,Q2,8308.0,2003-06-01
"Fort Wayne, IN",MSA,2003,Q3,8313.0,2003-09-01
"Fort Wayne, IN",MSA,2003,Q4,8394.0,2003-12-01
"Fort Wayne, IN",MSA,2004,Q1,8449.0,2004-03-01
"Fort Wayne, IN",MSA,2004,Q2,8394.0,2004-06-01
"Fort Wayne, IN",MSA,2004,Q3,8434.0,2004-09-01
"Fort Wayne, IN",MSA,2004,Q4,8461.0,2004-12-01
"Fort Wayne, IN",MSA,2005,Q1,8569.0,2005-03-01
"Fort Wayne, IN",MSA,2005,Q2,8416.0,2005-06-01
"Fort Wayne, IN",MSA,2005,Q3,8462.0,2005-09-01
"Fort Wayne, IN",MSA,2005,Q4,8532.0,2005-12-01
"Fort Wayne, IN",MSA,2006,Q1,8569.0,2006-03-01
"Fort Wayne, IN",MSA,2006,Q2,8537.0,2006-06-01
"Fort Wayne, IN",MSA,2006,Q3,8531.0,2006-09-01
"Fort Wayne, IN",MSA,2006,Q4,8586.0,2006-12-01
"Fort Wayne, IN",MSA,2007,Q1,8688.0,2007-03-01
"Fort Wayne, IN",MSA,2007,Q2,8666.0,2007-06-01
"Fort Wayne, IN",MSA,2007,Q3,8660.0,2007-09-01
"Fort Wayne, IN",MSA,2007,Q4,8657.0,2007-12-01
"Fort Wayne, IN",MSA,2008,Q1,8703.0,2008-03-01
"Fort Wayne, IN",MSA,2008,Q2,8729.0,2008-06-01
"Fort Wayne, IN",MSA,2008,Q3,8809.0,2008-09-01
"Fort Wayne, IN",MSA,2008,Q4,8804.0,2008-12-01
"Fort Wayne, IN",MSA,2009,Q1,8778.0,2009-03-01
"Fort Wayne, IN",MSA,2009,Q2,8723.0,2009-06-01
"Fort Wayne, IN",MSA,2009,Q3,8720.0,2009-09-01
"Fort Wayne, IN",MSA,2009,Q4,8732.0,2009-12-01
"Fort Wayne, IN",MSA,2010,Q1,8623.0,2010-03-01
"Fort Wayne, IN",MSA,2010,Q2,8580.0,2010-06-01
"Fort Wayne, IN",MSA,2010,Q3,8615.0,2010-09-01
"Fort Wayne, IN",MSA,2010,Q4,8662.0,2010-12-01
"Fort Wayne, IN",MSA,2011,Q1,8577.0,2011-03-01
"Fort Wayne, IN",MSA,2011,Q2,8603.0,2011-06-01
"Fort Wayne, IN",MSA,2011,Q3,8679.0,2011-09-01
"Fort Wayne, IN",MSA,2011,Q4,8716.0,2011-12-01
"Fort Wayne, IN",MSA,2012,Q1,8643.0,2012-03-01
"Fort Wayne, IN",MSA,2012,Q2,8606.0,2012-06-01
"Fort Wayne, IN",MSA,2012,Q3,8602.0,2012-09-01
"Fort Wayne, IN",MSA,2012,Q4,8613.0,2012-12-01
"Fort Wayne, IN",MSA,2013,Q1,8591.0,2013-03-01
"Fort Wayne, IN",MSA,2013,Q2,8579.0,2013-06-01
"Fort Wayne, IN",MSA,2013,Q3,8581.0,2013-09-01
"Fort Wayne, IN",MSA,2013,Q4,8572.0,2013-12-01
"Fort Wayne, IN",MSA,2014,Q1,8461.0,2014-03-01
"Fort Wayne, IN",MSA,2014,Q2,8445.0,2014-06-01
"Fort Wayne, IN",MSA,2014,Q3,8453.0,2014-09-01
"Fort Wayne, IN",MSA,2014,Q4,8425.0,2014-12-01
"Fort Wayne, IN",MSA,2015,Q1,8401.0,2015-03-01
"Fort Wayne, IN",MSA,2015,Q2,8378.0,2015-06-01
"Fort Wayne, IN",MSA,2015,Q3,8446.0,2015-09-01
"Fort Wayne, IN",MSA,2015,Q4,8488.0,2015-12-01
"Fort Wayne, IN",MSA,2016,Q1,8479.0,2016-03-01
"Fort Wayne, IN",MSA,2016,Q2,8453.0,2016-06-01
"Fort Wayne, IN",MSA,2016,Q3,8468.0,2016-09-01
"Fort Wayne, IN",MSA,2016,Q4,8468.0,2016-12-01
"Fort Wayne, IN",MSA,2017,Q1,8479.0,2017-03-01
"Fort Wayne, IN",MSA,2017,Q2,8499.0,2017-06-01
"Fort Wayne, IN",MSA,2017,Q3,8540.0,2017-09-01
"Fort Wayne, IN",MSA,2017,Q4,8520.0,2017-12-01
"Fort Wayne, IN",MSA,2018,Q1,8566.0,2018-03-01
"Fort Wayne, IN",MSA,2018,Q2,8616.0,2018-06-01
"Fort Wayne, IN",MSA,2018,Q3,8646.0,2018-09-01
"Fort Wayne, IN",MSA,2018,Q4,8629.0,2018-12-01
"Fort Wayne, IN",MSA,2019,Q1,8682.0,2019-03-01
"Fort Wayne, IN",MSA,2019,Q2,8771.0,2019-06-01
"Fort Wayne, IN",MSA,2019,Q3,8774.0,2019-09-01
"Fort Wayne, IN",MSA,2019,Q4,8789.0,2019-12-01
"Fort Wayne, IN",MSA,2020,Q1,8979.0,2020-03-01
"Fort Wayne, IN",MSA,2020,Q2,9014.0,2020-06-01
"Fort Wayne, IN",MSA,2020,Q3,8966.0,2020-09-01
"Fort Wayne, IN",MSA,2020,Q4,9078.0,2020-12-01
"Fort Wayne, IN",MSA,2021,Q1,9118.0,2021-03-01
"Fort Wayne, IN",MSA,2021,Q2,9223.0,2021-06-01
"Fort Wayne, IN",MSA,2021,Q3,9308.0,2021-09-01
"Fort Wayne, IN",MSA,2021,Q4,9310.0,2021-12-01
"Gainesville, FL",MSA,2001,Q1,5101.0,2001-03-01
"Gainesville, FL",MSA,2001,Q2,5129.0,2001-06-01
"Gainesville, FL",MSA,2001,Q3,5171.0,2001-09-01
"Gainesville, FL",MSA,2001,Q4,5204.0,2001-12-01
"Gainesville, FL",MSA,2002,Q1,5242.0,2002-03-01
"Gainesville, FL",MSA,2002,Q2,5308.0,2002-06-01
"Gainesville, FL",MSA,2002,Q3,5312.0,2002-09-01
"Gainesville, FL",MSA,2002,Q4,5398.0,2002-12-01
"Gainesville, FL",MSA,2003,Q1,5413.0,2003-03-01
"Gainesville, FL",MSA,2003,Q2,5471.0,2003-06-01
"Gainesville, FL",MSA,2003,Q3,5570.0,2003-09-01
"Gainesville, FL",MSA,2003,Q4,5609.0,2003-12-01
"Gainesville, FL",MSA,2004,Q1,5743.0,2004-03-01
"Gainesville, FL",MSA,2004,Q2,5800.0,2004-06-01
"Gainesville, FL",MSA,2004,Q3,5861.0,2004-09-01
"Gainesville, FL",MSA,2004,Q4,5897.0,2004-12-01
"Gainesville, FL",MSA,2005,Q1,5987.0,2005-03-01
"Gainesville, FL",MSA,2005,Q2,6041.0,2005-06-01
"Gainesville, FL",MSA,2005,Q3,6118.0,2005-09-01
"Gainesville, FL",MSA,2005,Q4,6150.0,2005-12-01
"Gainesville, FL",MSA,2006,Q1,6156.0,2006-03-01
"Gainesville, FL",MSA,2006,Q2,6187.0,2006-06-01
"Gainesville, FL",MSA,2006,Q3,6236.0,2006-09-01
"Gainesville, FL",MSA,2006,Q4,6308.0,2006-12-01
"Gainesville, FL",MSA,2007,Q1,6427.0,2007-03-01
"Gainesville, FL",MSA,2007,Q2,6414.0,2007-06-01
"Gainesville, FL",MSA,2007,Q3,6468.0,2007-09-01
"Gainesville, FL",MSA,2007,Q4,6436.0,2007-12-01
"Gainesville, FL",MSA,2008,Q1,6708.0,2008-03-01
"Gainesville, FL",MSA,2008,Q2,6600.0,2008-06-01
"Gainesville, FL",MSA,2008,Q3,6648.0,2008-09-01
"Gainesville, FL",MSA,2008,Q4,6663.0,2008-12-01
"Gainesville, FL",MSA,2009,Q1,6471.0,2009-03-01
"Gainesville, FL",MSA,2009,Q2,6418.0,2009-06-01
"Gainesville, FL",MSA,2009,Q3,6469.0,2009-09-01
"Gainesville, FL",MSA,2009,Q4,6586.0,2009-12-01
"Gainesville, FL",MSA,2010,Q1,6488.0,2010-03-01
"Gainesville, FL",MSA,2010,Q2,6497.0,2010-06-01
"Gainesville, FL",MSA,2010,Q3,6438.0,2010-09-01
"Gainesville, FL",MSA,2010,Q4,6367.0,2010-12-01
"Gainesville, FL",MSA,2011,Q1,6311.0,2011-03-01
"Gainesville, FL",MSA,2011,Q2,6321.0,2011-06-01
"Gainesville, FL",MSA,2011,Q3,6305.0,2011-09-01
"Gainesville, FL",MSA,2011,Q4,6334.0,2011-12-01
"Gainesville, FL",MSA,2012,Q1,6363.0,2012-03-01
"Gainesville, FL",MSA,2012,Q2,6349.0,2012-06-01
"Gainesville, FL",MSA,2012,Q3,6433.0,2012-09-01
"Gainesville, FL",MSA,2012,Q4,6474.0,2012-12-01
"Gainesville, FL",MSA,2013,Q1,6482.0,2013-03-01
"Gainesville, FL",MSA,2013,Q2,6468.0,2013-06-01
"Gainesville, FL",MSA,2013,Q3,6459.0,2013-09-01
"Gainesville, FL",MSA,2013,Q4,6526.0,2013-12-01
"Gainesville, FL",MSA,2014,Q1,6536.0,2014-03-01
"Gainesville, FL",MSA,2014,Q2,6568.0,2014-06-01
"Gainesville, FL",MSA,2014,Q3,6574.0,2014-09-01
"Gainesville, FL",MSA,2014,Q4,6695.0,2014-12-01
"Gainesville, FL",MSA,2015,Q1,6657.0,2015-03-01
"Gainesville, FL",MSA,2015,Q2,6545.0,2015-06-01
"Gainesville, FL",MSA,2015,Q3,6619.0,2015-09-01
"Gainesville, FL",MSA,2015,Q4,6626.0,2015-12-01
"Gainesville, FL",MSA,2016,Q1,6815.0,2016-03-01
"Gainesville, FL",MSA,2016,Q2,6830.0,2016-06-01
"Gainesville, FL",MSA,2016,Q3,6877.0,2016-09-01
"Gainesville, FL",MSA,2016,Q4,6969.0,2016-12-01
"Gainesville, FL",MSA,2017,Q1,6892.0,2017-03-01
"Gainesville, FL",MSA,2017,Q2,6962.0,2017-06-01
"Gainesville, FL",MSA,2017,Q3,6902.0,2017-09-01
"Gainesville, FL",MSA,2017,Q4,7012.0,2017-12-01
"Gainesville, FL",MSA,2018,Q1,7007.0,2018-03-01
"Gainesville, FL",MSA,2018,Q2,7059.0,2018-06-01
"Gainesville, FL",MSA,2018,Q3,7087.0,2018-09-01
"Gainesville, FL",MSA,2018,Q4,7176.0,2018-12-01
"Gainesville, FL",MSA,2019,Q1,7218.0,2019-03-01
"Gainesville, FL",MSA,2019,Q2,7321.0,2019-06-01
"Gainesville, FL",MSA,2019,Q3,7369.0,2019-09-01
"Gainesville, FL",MSA,2019,Q4,7454.0,2019-12-01
"Gainesville, FL",MSA,2020,Q1,7383.0,2020-03-01
"Gainesville, FL",MSA,2020,Q2,7428.0,2020-06-01
"Gainesville, FL",MSA,2020,Q3,7369.0,2020-09-01
"Gainesville, FL",MSA,2020,Q4,7476.0,2020-12-01
"Gainesville, FL",MSA,2021,Q1,7605.0,2021-03-01
"Gainesville, FL",MSA,2021,Q2,7659.0,2021-06-01
"Gainesville, FL",MSA,2021,Q3,7776.0,2021-09-01
"Gainesville, FL",MSA,2021,Q4,7991.0,2021-12-01
Georgia,State,2001,Q1,216812.0,2001-03-01
Georgia,State,2001,Q2,220440.0,2001-06-01
Georgia,State,2001,Q3,223938.0,2001-09-01
Georgia,State,2001,Q4,227688.0,2001-12-01
Georgia,State,2002,Q1,222625.0,2002-03-01
Georgia,State,2002,Q2,225086.0,2002-06-01
Georgia,State,2002,Q3,226818.0,2002-09-01
Georgia,State,2002,Q4,229986.0,2002-12-01
Georgia,State,2003,Q1,229084.0,2003-03-01
Georgia,State,2003,Q2,231976.0,2003-06-01
Georgia,State,2003,Q3,234157.0,2003-09-01
Georgia,State,2003,Q4,233851.0,2003-12-01
Georgia,State,2004,Q1,237151.0,2004-03-01
Georgia,State,2004,Q2,237442.0,2004-06-01
Georgia,State,2004,Q3,238884.0,2004-09-01
Georgia,State,2004,Q4,241297.0,2004-12-01
Georgia,State,2005,Q1,243233.0,2005-03-01
Georgia,State,2005,Q2,244788.0,2005-06-01
Georgia,State,2005,Q3,245957.0,2005-09-01
Georgia,State,2005,Q4,247634.0,2005-12-01
Georgia,State,2006,Q1,249447.0,2006-03-01
Georgia,State,2006,Q2,251611.0,2006-06-01
Georgia,State,2006,Q3,253695.0,2006-09-01
Georgia,State,2006,Q4,257230.0,2006-12-01
Georgia,State,2007,Q1,257632.0,2007-03-01
Georgia,State,2007,Q2,260545.0,2007-06-01
Georgia,State,2007,Q3,262393.0,2007-09-01
Georgia,State,2007,Q4,265153.0,2007-12-01
Georgia,State,2008,Q1,264752.0,2008-03-01
Georgia,State,2008,Q2,265957.0,2008-06-01
Georgia,State,2008,Q3,266422.0,2008-09-01
Georgia,State,2008,Q4,266457.0,2008-12-01
Georgia,State,2009,Q1,261344.0,2009-03-01
Georgia,State,2009,Q2,261202.0,2009-06-01
Georgia,State,2009,Q3,260436.0,2009-09-01
Georgia,State,2009,Q4,261404.0,2009-12-01
Georgia,State,2010,Q1,256329.0,2010-03-01
Georgia,State,2010,Q2,257499.0,2010-06-01
Georgia,State,2010,Q3,257176.0,2010-09-01
Georgia,State,2010,Q4,258098.0,2010-12-01
Georgia,State,2011,Q1,254944.0,2011-03-01
Georgia,State,2011,Q2,255770.0,2011-06-01
Georgia,State,2011,Q3,256574.0,2011-09-01
Georgia,State,2011,Q4,258324.0,2011-12-01
Georgia,State,2012,Q1,257194.0,2012-03-01
Georgia,State,2012,Q2,259125.0,2012-06-01
Georgia,State,2012,Q3,260765.0,2012-09-01
Georgia,State,2012,Q4,263274.0,2012-12-01
Georgia,State,2013,Q1,261965.0,2013-03-01
Georgia,State,2013,Q2,264285.0,2013-06-01
Georgia,State,2013,Q3,265210.0,2013-09-01
Georgia,State,2013,Q4,267975.0,2013-12-01
Georgia,State,2014,Q1,268739.0,2014-03-01
Georgia,State,2014,Q2,271126.0,2014-06-01
Georgia,State,2014,Q3,272581.0,2014-09-01
Georgia,State,2014,Q4,275788.0,2014-12-01
Georgia,State,2015,Q1,275378.0,2015-03-01
Georgia,State,2015,Q2,278369.0,2015-06-01
Georgia,State,2015,Q3,280548.0,2015-09-01
Georgia,State,2015,Q4,285845.0,2015-12-01
Georgia,State,2016,Q1,283762.0,2016-03-01
Georgia,State,2016,Q2,288892.0,2016-06-01
Georgia,State,2016,Q3,291038.0,2016-09-01
Georgia,State,2016,Q4,295105.0,2016-12-01
Georgia,State,2017,Q1,262466.0,2017-03-01
Georgia,State,2017,Q2,267290.0,2017-06-01
Georgia,State,2017,Q3,266085.0,2017-09-01
Georgia,State,2017,Q4,266392.0,2017-12-01
Georgia,State,2018,Q1,268715.0,2018-03-01
Georgia,State,2018,Q2,268332.0,2018-06-01
Georgia,State,2018,Q3,269466.0,2018-09-01
Georgia,State,2018,Q4,275651.0,2018-12-01
Georgia,State,2019,Q1,273945.0,2019-03-01
Georgia,State,2019,Q2,276818.0,2019-06-01
Georgia,State,2019,Q3,281755.0,2019-09-01
Georgia,State,2019,Q4,288596.0,2019-12-01
Georgia,State,2020,Q1,294773.0,2020-03-01
Georgia,State,2020,Q2,296804.0,2020-06-01
Georgia,State,2020,Q3,304291.0,2020-09-01
Georgia,State,2020,Q4,311348.0,2020-12-01
Georgia,State,2021,Q1,318858.0,2021-03-01
Georgia,State,2021,Q2,326234.0,2021-06-01
Georgia,State,2021,Q3,335493.0,2021-09-01
Georgia,State,2021,Q4,342757.0,2021-12-01
"Gettysburg, PA",MSA,2001,Q1,1745.0,2001-03-01
"Gettysburg, PA",MSA,2001,Q2,1783.0,2001-06-01
"Gettysburg, PA",MSA,2001,Q3,1785.0,2001-09-01
"Gettysburg, PA",MSA,2001,Q4,1792.0,2001-12-01
"Gettysburg, PA",MSA,2002,Q1,1823.0,2002-03-01
"Gettysburg, PA",MSA,2002,Q2,1828.0,2002-06-01
"Gettysburg, PA",MSA,2002,Q3,1836.0,2002-09-01
"Gettysburg, PA",MSA,2002,Q4,1819.0,2002-12-01
"Gettysburg, PA",MSA,2003,Q1,1827.0,2003-03-01
"Gettysburg, PA",MSA,2003,Q2,1840.0,2003-06-01
"Gettysburg, PA",MSA,2003,Q3,1848.0,2003-09-01
"Gettysburg, PA",MSA,2003,Q4,1833.0,2003-12-01
"Gettysburg, PA",MSA,2004,Q1,1855.0,2004-03-01
"Gettysburg, PA",MSA,2004,Q2,1849.0,2004-06-01
"Gettysburg, PA",MSA,2004,Q3,1855.0,2004-09-01
"Gettysburg, PA",MSA,2004,Q4,1871.0,2004-12-01
"Gettysburg, PA",MSA,2005,Q1,1839.0,2005-03-01
"Gettysburg, PA",MSA,2005,Q2,1856.0,2005-06-01
"Gettysburg, PA",MSA,2005,Q3,1868.0,2005-09-01
"Gettysburg, PA",MSA,2005,Q4,1887.0,2005-12-01
"Gettysburg, PA",MSA,2006,Q1,1881.0,2006-03-01
"Gettysburg, PA",MSA,2006,Q2,1929.0,2006-06-01
"Gettysburg, PA",MSA,2006,Q3,1931.0,2006-09-01
"Gettysburg, PA",MSA,2006,Q4,1940.0,2006-12-01
"Gettysburg, PA",MSA,2007,Q1,1947.0,2007-03-01
"Gettysburg, PA",MSA,2007,Q2,1967.0,2007-06-01
"Gettysburg, PA",MSA,2007,Q3,1967.0,2007-09-01
"Gettysburg, PA",MSA,2007,Q4,1984.0,2007-12-01
"Gettysburg, PA",MSA,2008,Q1,1964.0,2008-03-01
"Gettysburg, PA",MSA,2008,Q2,1957.0,2008-06-01
"Gettysburg, PA",MSA,2008,Q3,1966.0,2008-09-01
"Gettysburg, PA",MSA,2008,Q4,1967.0,2008-12-01
"Gettysburg, PA",MSA,2009,Q1,1951.0,2009-03-01
"Gettysburg, PA",MSA,2009,Q2,1941.0,2009-06-01
"Gettysburg, PA",MSA,2009,Q3,1953.0,2009-09-01
